Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译,情感结果,情感得分
146,3.72452e+18,4042504785,lll.everyday,False,1.80625e+16,2025-09-19 04:08:54,❤️❤️❤️ So happy and so honored that my mom and I are in the story to support Fan Zhendong!!!,5,3,❤️❤️❤️ 真的太开心了，也很荣幸能和妈妈一起出现在报道里，为樊振东加油！！！,positive,0.95
147,3.72452e+18,272309155,magicdaphne,False,1.80905e+16,2025-09-19 03:47:33,"Vielen dank, but is it possible to add English subtitle to all these clips? 🤣",1,0,非常感谢，但是可以给所有这些片段添加英文字幕吗？🤣,neutral,0.5
148,3.72452e+18,67017804678,ktsao11111,False,1.79075e+16,2025-09-19 02:52:18,🔥🔥🔥,3,0,🔥🔥🔥,positive,0.95
149,3.72452e+18,61487976705,liruishi0530,False,1.79392e+16,2025-09-19 02:32:19,"Ich komme aus China und bin ein großer Fan. Vielen Dank, dass ihr diese spannende Doku über das Vereinsleben hinter den Kulissen gemacht habt! Ich hoffe sehr, dass es auch in Zukunft noch mehr Einblicke gibt – ob als Video oder in Interviews –, damit wir die Geschichten auf und neben dem Platz noch besser kennenlernen können. Danke für eure tolle Arbeit!❤️❤️❤️",7,2,我来自中国，是个大粉丝。非常感谢你们制作了这部引人入胜的纪录片，讲述了俱乐部幕后的生活！我非常希望未来能有更多内幕消息——无论是视频还是采访，让我们能更好地了解球场上和球场外的故事。感谢你们的出色工作！❤️❤️❤️,positive,0.95
150,3.72452e+18,53493238536,dyntischtennis,False,1.8052e+16,2025-09-19 01:47:33,Klassiches “Must-See” für jeden Tischtennis-Fan 🫶🏽,6,0,所有乒乓球迷的经典“必看”🫶🏽,positive,0.9
151,3.72459e+18,73164480508,krishndevotee_45,False,1.82812e+16,2025-09-19 16:44:17,👏👏,0,0,👏👏,positive,0.95
152,3.72459e+18,5746284999,msrk.333,False,1.81177e+16,2025-09-19 16:25:02,❤️,1,0,❤️,positive,0.99
153,3.72459e+18,51159300021,parkourist173941,False,1.8092e+16,2025-09-19 16:10:18,"Focus on his leg muscles, non of the sports can make legs like this except TT❤️",1,0,关注他的腿部肌肉，除了TT没有其他运动能练出这样的腿❤️,positive,0.9
154,3.72459e+18,70883337347,zd1234589,False,1.85353e+16,2025-09-19 16:08:51,"come on, dongdong",1,0,加油，东东！,positive,0.95
155,3.72459e+18,56656679536,susanzhu870,False,1.78594e+16,2025-09-19 14:07:11,👏👏👏👏,1,0,👏👏👏👏,positive,0.95
156,3.72459e+18,36190473220,chodfhgf,False,1.80396e+16,2025-09-19 13:19:12,His Legs😍,1,0,他的腿😍,positive,0.9
157,3.72459e+18,1541593394,kingfung0701,False,1.83398e+16,2025-09-19 12:31:17,樊振东加油👏👏,1,0,樊振东加油👏👏,positive,0.95
158,3.72459e+18,75094364797,brightfeatherclearsky,False,1.83414e+16,2025-09-19 11:24:09,Fan Zhendong is the best!,1,0,樊振东最棒了！,positive,0.95
159,3.72459e+18,70131767297,yf0518_,False,1.80233e+16,2025-09-19 10:28:48,🔥🔥🔥🔥,1,0,🔥🔥🔥🔥,positive,0.95
160,3.72459e+18,71665352768,sweetlin0804,False,1.79436e+16,2025-09-19 09:06:32,🔥🔥🔥,1,0,🔥🔥🔥,positive,0.95
161,3.72459e+18,1710893680,falcke102,False,1.78571e+16,2025-09-19 08:00:54,Fzd,1,0,复旦,neutral,0.5
162,3.72459e+18,48639158875,luthier.brunobalbino,False,1.79242e+16,2025-09-19 07:12:06,Come on !🙌,1,0,加油！🙌,positive,0.95
163,3.72459e+18,535511287,wiltonxavierx,False,1.80983e+16,2025-09-19 06:24:03,Fera 🔥💢🏓🚀,2,0,费拉 🔥💢🏓🚀,negative,0.1
164,3.72459e+18,45306852,sonia_syd888,False,1.81976e+16,2025-09-19 05:08:23,👏👏👏Cant wait for the next game.,2,0,👏👏👏 迫不及待想玩下一场比赛了。,positive,0.95
165,3.72145e+18,1541593394,kingfung0701,False,1.7999e+16,2025-09-17 17:37:30,樊振东加油,0,0,樊振东加油,positive,0.95
166,3.72145e+18,31279821882,xiaoen_725,False,1.84204e+16,2025-09-16 10:20:39,樊振東🔥🔥🔥,0,0,樊振東🔥🔥🔥,positive,0.95
167,3.72145e+18,75094364797,brightfeatherclearsky,False,1.80761e+16,2025-09-15 02:08:16,Fan Zhendong is the best!,4,0,樊振东最棒了！,positive,0.95
168,3.72145e+18,70813818975,ctt_high_level_training,False,1.81304e+16,2025-09-14 20:44:10,"TTBuli, why you select this photo?",4,0,TTBuli，你为什么选择这张照片？,neutral,0.5
169,3.72145e+18,70813818975,ctt_high_level_training,False,1.796e+16,2025-09-14 20:43:42,You mean it,0,0,你说的真的吗？,neutral,0.5
170,3.72145e+18,53493238536,dyntischtennis,False,1.80863e+16,2025-09-14 20:02:52,VAMOS! 🔥,1,0,加油！🔥,positive,0.95
171,3.72151e+18,1541593394,kingfung0701,False,1.78821e+16,2025-09-16 20:31:23,👏👏🔥🔥,0,0,👏👏🔥🔥,positive,0.95
172,3.72151e+18,31279821882,xiaoen_725,False,1.82887e+16,2025-09-16 17:11:12,樊振東🔥🔥🔥,1,0,樊振東🔥🔥🔥,positive,0.95
173,3.72151e+18,60179612291,loki.tt.official,False,1.80511e+16,2025-09-16 16:43:23,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.95
174,3.72151e+18,2008668292,kettylong_bags,False,1.8083e+16,2025-09-15 18:02:38,Fan+Darko+Edward=Sieg für Saarbrücken 👏🔥🙌 Gratulation,1,0,范+达科+爱德华=萨尔布吕肯的胜利 👏🔥🙌 恭喜！,positive,0.95
175,3.72151e+18,74961467438,helennong561,False,1.80911e+16,2025-09-15 12:08:28,FZD 加油！,0,0,FZD 加油！,positive,0.95
176,3.72151e+18,1789238426,cci.lee,False,1.80433e+16,2025-09-15 10:50:01,Good job👏👏👏,0,0,干得好👏👏👏,positive,0.95
177,3.72151e+18,10512568,kkkaya.c,False,1.79459e+16,2025-09-15 09:12:30,FZD 🔥,0,0,FZD 🔥,positive,0.9
178,3.72151e+18,1034726166,ironhide1485,False,1.78492e+16,2025-09-15 06:22:35,O Dragão está acordando,1,1,龙正在苏醒。,neutral,0.5
179,3.72151e+18,75094364797,brightfeatherclearsky,False,1.80903e+16,2025-09-15 01:25:07,Fan Zhendong is the best!,8,0,樊振东最棒了！,positive,0.95
180,3.72151e+18,5883426752,shevalock,False,1.8088e+16,2025-09-14 23:41:09,👏👏👏,2,0,👏👏👏,positive,0.95
181,3.64682e+18,56656679536,susanzhu870,False,1.80507e+16,2025-07-24 14:10:11,cheers!👏,0,0,干杯！👏,positive,0.9
182,3.64682e+18,496941913,cindyfellow,False,1.83562e+16,2025-07-05 21:01:34,期待樊振东🙌,0,0,期待樊振东🙌,positive,0.9
183,3.64682e+18,8370266453,jessicav5v,False,1.85151e+16,2025-06-29 21:26:21,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.95
184,3.64682e+18,8370266453,jessicav5v,False,1.81236e+16,2025-06-29 21:26:11,🎉🎉🎉🎉,0,0,🎉🎉🎉🎉,positive,0.95
185,3.64682e+18,8370266453,jessicav5v,False,1.82814e+16,2025-06-29 21:25:55,👏👏👏,0,0,👏👏👏,positive,0.95
186,3.64682e+18,8370266453,jessicav5v,False,1.80704e+16,2025-06-29 21:25:34,❤️❤️❤️❤️,0,0,❤️❤️❤️❤️,positive,0.99
187,3.64682e+18,8370266453,jessicav5v,False,1.83359e+16,2025-06-29 21:25:25,💯💯💯💯,0,0,💯💯💯💯,positive,0.99
188,3.64682e+18,54115386347,ykx0923,False,1.79006e+16,2025-06-22 16:17:12,小胖加油 体验欧洲乒乓球氛围,0,0,小胖加油 体验欧洲乒乓球氛围,positive,0.85
189,3.64682e+18,6795893093,skmars77,False,1.83775e+16,2025-06-21 19:32:57,Looking forward to Fan Zhendong’s new season in Germany! What An Exciting Season🔥,0,0,期待樊振东在德国的新赛季！真是激动人心的一季🔥,positive,0.92
190,3.64682e+18,177244888,ly_dxf,False,1.80464e+16,2025-06-18 14:53:23,👏🏻,0,0,鼓掌👏,positive,0.95
191,3.64682e+18,516169940,_haoyaz_,False,1.80589e+16,2025-06-17 21:19:27,👏👏👏,0,0,👏👏👏,positive,0.95
192,3.64682e+18,50372131660,niit88,False,1.79546e+16,2025-06-16 18:07:06,❤️❤️,0,0,❤️❤️,positive,0.99
193,3.64682e+18,1264094626,rennylin329,False,1.78857e+16,2025-06-15 11:22:00,Could it be possible to let us know how to purchase tickets to watch FZD’s matches?,0,0,能否告知我们如何购买 FZD 比赛的门票？,neutral,0.5
194,3.64682e+18,44072511870,joeljoeljoel_chu,False,1.79075e+16,2025-06-13 12:35:48,"@fcs_tischtennis 
Hopefully any news about FZD, there will be English translation, I believe his fans are over all the world and are excited about his matches in August, that will be very thoughtful of you doing this great favor to the fans, thank you a lot",2,0,希望关于FZD（范子卓）的消息能有英文翻译，我相信他的粉丝遍布世界各地，并且非常期待他在八月的比赛。如果能这样做，将是对粉丝们的一大善意，非常感谢你！,positive,0.85
195,3.64682e+18,7282136115,takey_wu,False,1.79359e+16,2025-06-11 18:48:45,樊振东加油❤️❤️❤️,0,0,樊振东加油❤️❤️❤️,positive,0.95
196,3.64682e+18,71463907364,wuliba4,False,1.80854e+16,2025-06-11 16:59:24,Fan Zhendong is our pride.,0,0,樊振东是我们的骄傲。,positive,0.95
197,3.64682e+18,532680213,wong_hoitou,False,1.78577e+16,2025-06-10 13:01:56,好想念樊振東呀,0,0,好想念樊振東呀,positive,0.9
198,3.64682e+18,70127918628,binguonuo1,False,1.79712e+16,2025-06-07 20:24:32,祝樊振东德甲顺利❤️永远祝福,0,0,祝樊振东德甲顺利❤️永远祝福,positive,0.95
199,3.64682e+18,69775091561,liuqing20131215,False,1.85011e+16,2025-06-07 09:19:52,Looking forward to see fan zhendong 😍😍😍,0,0,好期待看到樊振东 😍😍😍,positive,0.95
200,3.64682e+18,5459387790,iiiyoochou,False,1.79901e+16,2025-06-07 00:54:53,What a big surprise!!!Looks like I'm going on a trip.🙌,0,0,哇，真是个大惊喜！！！看来我要去旅行了。🙌,positive,0.95
201,3.64682e+18,7383073590,maoam0122,False,1.80382e+16,2025-06-06 23:09:25,Can’t wait!,0,0,迫不及待了！,positive,0.95
202,3.64682e+18,70112930173,zhuyixuan1105,False,1.80111e+16,2025-06-06 16:30:06,樊振东无疑是现役最厉害的男子乒乓球远动员！❤️萨尔肯准备一下可以升级了👏,0,0,樊振东无疑是现役最厉害的男子乒乓球远动员！❤️萨尔肯准备一下可以升级了👏,positive,0.95
203,3.64682e+18,7545941273,joliechen2018,False,1.81826e+16,2025-06-05 23:53:19,首图做得真好看 真宠爱😍,0,0,首图做得真好看 真宠爱😍,positive,0.95
204,3.64682e+18,46597291,andrea_tina,False,1.85114e+16,2025-06-05 19:36:15,👏👏👏🔥🔥🔥,0,0,👏👏👏🔥🔥🔥,positive,0.95
205,3.64682e+18,1818689523,lovevicfsfy,False,1.80619e+16,2025-06-05 17:45:29,I hope Fan Zhendong can have an interesting German adventure,0,0,我希望樊振东能在德国度过一段有趣的旅程。,positive,0.85
206,3.64682e+18,7359540849,zitingdeng,False,1.799e+16,2025-06-05 17:10:09,🙌🙌期待！！！！我要去德国看球赛了！,0,0,🙌🙌期待！！！！我要去德国看球赛了！,positive,0.95
207,3.64682e+18,68716992233,yypluminousry,False,1.78956e+16,2025-06-05 15:44:24,萨尔布吕肯要碾压德国了😮,0,0,萨尔布吕肯要碾压德国了😮,negative,0.1
208,3.64682e+18,73296203593,daotiankongzhiwai,False,1.80313e+16,2025-06-05 14:07:03,see u. fzd.👏,0,0,回头见。发自内心。👏,positive,0.9
209,3.64682e+18,1612213928,meronwinv,False,1.79505e+16,2025-06-05 11:02:59,樊振东！樊振东！樊振东！我要球衣我要球衣❤️😂,0,0,樊振东！樊振东！樊振东！我要球衣我要球衣❤️😂,positive,0.95
210,3.64682e+18,67874707381,xixi8636la,False,1.80697e+16,2025-06-05 10:00:06,i expect yours performance😍,0,0,我期待你的表现😍,positive,0.9
211,3.64682e+18,67874707381,xixi8636la,False,1.79068e+16,2025-06-05 09:59:40,congrats!,0,0,恭喜！,positive,0.95
212,3.64682e+18,67874707381,xixi8636la,False,1.79144e+16,2025-06-05 09:59:34,❤️❤️❤️👏👏👏,0,0,❤️❤️❤️👏👏👏,positive,0.99
213,3.64682e+18,5748355875,kkris_lilee,False,1.80784e+16,2025-06-05 09:54:15,我來啦，我來啦。我來支持我家東東了,0,0,我來啦，我來啦。我來支持我家東東了,positive,0.9
214,3.64682e+18,62113158351,langxiaoxiao13,False,1.80496e+16,2025-06-05 08:35:11,👏👏👏👏👏,0,0,👏👏👏👏👏,positive,0.95
215,3.64682e+18,54490015820,an759451434,False,1.807e+16,2025-06-05 01:19:32,俱乐部的球衣也做一些小朋友的尺寸吧 拜托,0,0,俱乐部的球衣也做一些小朋友的尺寸吧 拜托,positive,0.7
216,3.64682e+18,73058039415,cherish_d0122,False,1.79319e+16,2025-06-04 22:41:37,can't wait😍😍,0,0,迫不及待了😍😍,positive,0.95
217,3.64682e+18,69768796572,bieguanwo187,False,1.83575e+16,2025-06-04 22:22:02,耶耶耶好！！,0,0,耶耶耶好！！,positive,0.95
218,3.64682e+18,69790005468,peony.rao,False,1.80246e+16,2025-06-04 22:06:00,🙌Legend！,2,0,绝了！,positive,0.95
219,3.64682e+18,49938438119,admiralthrawn83,False,1.80668e+16,2025-06-04 21:17:16,"Freut mich für Saarbrücken, jetzt habt ihr auch einen Gidsel. Grüße vom Handball 👏",0,0,为萨尔布吕肯感到高兴，现在你们也有“人质”了。手球队致以问候 👏,negative,0.6
220,3.64682e+18,1541593394,kingfung0701,False,1.85066e+16,2025-06-04 21:13:20,Good👏👏👏🔥🔥🔥,0,0,太棒了👏👏👏🔥🔥🔥,positive,0.95
221,3.64682e+18,2892876127,zjianing00,False,1.80589e+16,2025-06-04 20:46:20,👏🔥,0,0,掌声👏，火爆🔥！,positive,0.95
222,3.64682e+18,4506866164,llchuochuo,False,1.78591e+16,2025-06-04 20:39:50,Can’t wait to see Fan’s back!,0,0,迫不及待想看到Fan回归了！,positive,0.95
223,3.64682e+18,60039837269,luckydear809,False,1.80827e+16,2025-06-04 19:36:34,👏👏👏hope to see his match soon,0,0,👏👏👏希望早日看到他的比赛！,positive,0.95
224,3.64682e+18,3193750230,ashley__hou,False,1.81969e+16,2025-06-04 18:42:22,❤️❤️FZD❤️❤️,0,0,❤️❤️FZD❤️❤️,positive,0.95
225,3.64682e+18,2477240263,carolmly,False,1.80565e+16,2025-06-04 17:52:30,"Can't wait to see Fan Zhendong, I'm starting to save money for a trip to Germany to watch the matches, hope I can get the tickets given the popularity 😂",3,0,真期待看到樊振东，我开始攒钱准备去德国看比赛了，希望能在这么火爆的情况下抢到票😂,positive,0.85
226,3.64682e+18,4105500636,dgjsjsksks,False,1.80706e+16,2025-06-04 17:42:51,a little jealousy 😂👏👏👏 can’t wait to fanzhendong,1,0,有点嫉妒😂👏👏👏 迫不及待想看樊振东了,positive,0.75
227,3.64682e+18,61179202440,gocathy.2023,False,1.85022e+16,2025-06-04 17:40:04,Will you post in both German and English in the future？🙏 Please,6,0,未来会同时发布德语和英语版本吗？🙏 请,neutral,0.5
228,3.64682e+18,68752763151,wawb691130,False,1.7884e+16,2025-06-04 17:39:47,期待ing,0,0,期待ing,neutral,0.5
229,3.64682e+18,54490015820,an759451434,False,1.80507e+16,2025-06-04 17:30:52,俱乐部经理你好 中国网友们希望您能转告一下当地文旅 提前做好接待配套工作 酒店特色服务抓紧做起来 相关部门尽量学点中文 就给你们的时间不多了 东哥打比赛期间正值孩子们放暑假 你们要知道 陪孩子去看樊振东打球 是需要监护人一起去的 可能不止一个监护人陪着 中国人的思维是去都去了 一定会想要做好多事情的 品尝美食 参观当地旅游景点 参观大学 学习一些乒乓球知识等等,1,0,俱乐部经理你好 中国网友们希望您能转告一下当地文旅 提前做好接待配套工作 酒店特色服务抓紧做起来 相关部门尽量学点中文 就给你们的时间不多了 东哥打比赛期间正值孩子们放暑假 你们要知道 陪孩子去看樊振东打球 是需要监护人一起去的 可能不止一个监护人陪着 中国人的思维是去都去了 一定会想要做好多事情的 品尝美食 参观当地旅游景点 参观大学 学习一些乒乓球知识等等,positive,0.75
230,3.64682e+18,54490015820,an759451434,False,1.80536e+16,2025-06-04 17:19:43,东哥去贵俱乐部打球这件事 在中国各大媒体已经报道了 球迷们都疯了😂 全都在关注德国的萨尔布吕肯 关注德甲 关注当地美食和旅游,1,0,东哥去贵俱乐部打球这件事 在中国各大媒体已经报道了 球迷们都疯了😂 全都在关注德国的萨尔布吕肯 关注德甲 关注当地美食和旅游,positive,0.75
231,3.64682e+18,54490015820,an759451434,False,1.80914e+16,2025-06-04 17:11:50,俱乐部能把海报  队服等等周边多做点吗 想要买,0,0,俱乐部能把海报  队服等等周边多做点吗 想要买,positive,0.75
232,3.64682e+18,54490015820,an759451434,False,1.7957e+16,2025-06-04 17:10:24,东哥加油 感谢俱乐部 经理 有机会来北京 请你吃饭,0,0,东哥加油 感谢俱乐部 经理 有机会来北京 请你吃饭,positive,0.9
233,3.64682e+18,57019614784,crescepianopiano,False,1.79625e+16,2025-06-04 16:08:27,Buon lavoro! Buon gioco！Buon viaggio！🏓️,0,0,工作顺利！玩得开心！旅途愉快！🏓,positive,0.9
234,3.64682e+18,1388935618,tracy.liu_zhenru,False,1.81578e+16,2025-06-04 16:01:32,东哥，期待系德国睇你比赛，加油！🫶🔥👏,0,0,东哥，期待系德国睇你比赛，加油！🫶🔥👏,positive,0.95
235,3.64682e+18,266563074,hil_rup,False,1.85093e+16,2025-06-04 15:52:24,Can’t wait to see Dong Dong’s match!😍,9,0,迫不及待想看懂懂的比赛了！😍,positive,0.95
236,3.64682e+18,2301105558,cameroncantcash,False,1.79323e+16,2025-06-04 15:51:45,Yoa mit dem Team ist 1. In der ttbl schon fast free run,0,0,约阿和团队是第一名，在ttbl联赛中几乎已经全速前进。,positive,0.9
237,3.64682e+18,52167269889,sunny_qing1107,False,1.8082e+16,2025-06-04 15:35:40,🙌🙌🙌🙌,1,0,🙌🙌🙌🙌,positive,0.99
238,3.64682e+18,53610285974,bingyan_123,False,1.80688e+16,2025-06-04 15:20:21,FZD🔥,1,0,法兹德 🔥,positive,0.95
239,3.64682e+18,61557394872,jammy.166,False,1.79493e+16,2025-06-04 15:16:27,We love table tennis，we love Fan Zhendong😍😍😍,3,1,我们热爱乒乓球，我们热爱樊振东😍😍😍,positive,0.95
240,3.64682e+18,70440645484,mem.o2561,False,1.79571e+16,2025-06-04 15:11:49,👏👏,1,0,👏👏,positive,0.95
241,3.64682e+18,70151963993,dyyy0122,False,1.80954e+16,2025-06-04 14:49:52,👏🔥,1,0,太棒了！🔥,positive,0.95
242,3.64682e+18,73982730175,wangwang5791,False,1.80696e+16,2025-06-04 14:12:35,樊振东，赛场见❤️❤️,0,0,樊振东，赛场见❤️❤️,positive,0.95
243,3.64682e+18,43543719892,nusyma_,False,1.79684e+16,2025-06-04 14:08:12,Unfassbar!!!❤️东东呀❤️,2,0,难以置信！！！❤️东东呀❤️,positive,0.95
244,3.64682e+18,5738053861,cindy007006,False,1.79431e+16,2025-06-04 13:58:33,💙💙💙,0,0,💙💙💙,positive,0.9
245,3.64682e+18,52168360478,houhouhou_sl,False,1.7913e+16,2025-06-04 13:31:48,🔥🔥🔥🔥🔥🔥,0,0,🔥🔥🔥🔥🔥🔥,positive,0.95
246,3.64682e+18,70185488210,sophiew7870,False,1.78617e+16,2025-06-04 13:27:34,How can we buy FZD’s team jersey?,5,1,我们怎么才能买到FZD战队的队服？,neutral,0.5
247,3.64682e+18,5707709115,lalalimie,False,1.8067e+16,2025-06-04 12:58:06,So excited,3,0,好激动！,positive,0.95
248,3.64682e+18,63227333766,scapegrace2017,False,1.78822e+16,2025-06-04 12:46:57,so proud of you👏👏👏👏,1,0,为你感到骄傲👏👏👏👏,positive,0.95
249,3.64682e+18,1336487690,itshelga0919,False,1.79352e+16,2025-06-04 12:38:11,amazing😍,1,0,太棒了😍,positive,0.95
