Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译
150,3.72452E+18,53493238536,dyntischtennis,FALSE,1.8052E+16,2025-09-19 01:47:33,Klassiches “Must-See” für jeden Tischtennis-Fan 🫶🏽,6,0,所有乒乓球迷的经典“必看”🫶🏽
151,3.72459E+18,73164480508,krishndevotee_45,FALSE,1.82812E+16,2025-09-19 16:44:17,👏👏,0,0,👏👏
152,3.72459E+18,5746284999,msrk.333,FALSE,1.81177E+16,2025-09-19 16:25:02,❤️,1,0,❤️
153,3.72459E+18,51159300021,parkourist173941,FALSE,1.8092E+16,2025-09-19 16:10:18,"Focus on his leg muscles, non of the sports can make legs like this except TT❤️",1,0,关注他的腿部肌肉，除了TT没有其他运动能练出这样的腿❤️
154,3.72459E+18,70883337347,zd1234589,FALSE,1.85353E+16,2025-09-19 16:08:51,"come on, dongdong",1,0,加油，东东！
155,3.72459E+18,56656679536,susanzhu870,FALSE,1.78594E+16,2025-09-19 14:07:11,👏👏👏👏,1,0,👏👏👏👏
156,3.72459E+18,36190473220,chodfhgf,FALSE,1.80396E+16,2025-09-19 13:19:12,His Legs😍,1,0,他的腿😍
157,3.72459E+18,1541593394,kingfung0701,FALSE,1.83398E+16,2025-09-19 12:31:17,樊振东加油👏👏,1,0,樊振东加油👏👏
158,3.72459E+18,75094364797,brightfeatherclearsky,FALSE,1.83414E+16,2025-09-19 11:24:09,Fan Zhendong is the best!,1,0,樊振东最棒了！
159,3.72459E+18,70131767297,yf0518_,FALSE,1.80233E+16,2025-09-19 10:28:48,🔥🔥🔥🔥,1,0,🔥🔥🔥🔥
160,3.72459E+18,71665352768,sweetlin0804,FALSE,1.79436E+16,2025-09-19 09:06:32,🔥🔥🔥,1,0,🔥🔥🔥
161,3.72459E+18,1710893680,falcke102,FALSE,1.78571E+16,2025-09-19 08:00:54,Fzd,1,0,复旦
162,3.72459E+18,48639158875,luthier.brunobalbino,FALSE,1.79242E+16,2025-09-19 07:12:06,Come on !🙌,1,0,加油！🙌
163,3.72459E+18,535511287,wiltonxavierx,FALSE,1.80983E+16,2025-09-19 06:24:03,Fera 🔥💢🏓🚀,2,0,费拉 🔥💢🏓🚀
164,3.72459E+18,45306852,sonia_syd888,FALSE,1.81976E+16,2025-09-19 05:08:23,👏👏👏Cant wait for the next game.,2,0,👏👏👏 迫不及待想玩下一场比赛了。
165,3.72145E+18,1541593394,kingfung0701,FALSE,1.7999E+16,2025-09-17 17:37:30,樊振东加油,0,0,樊振东加油
166,3.72145E+18,31279821882,xiaoen_725,FALSE,1.84204E+16,2025-09-16 10:20:39,樊振東🔥🔥🔥,0,0,樊振東🔥🔥🔥
167,3.72145E+18,75094364797,brightfeatherclearsky,FALSE,1.80761E+16,2025-09-15 02:08:16,Fan Zhendong is the best!,4,0,樊振东最棒了！
168,3.72145E+18,70813818975,ctt_high_level_training,FALSE,1.81304E+16,2025-09-14 20:44:10,"TTBuli, why you select this photo?",4,0,TTBuli，你为什么选择这张照片？
169,3.72145E+18,70813818975,ctt_high_level_training,FALSE,1.796E+16,2025-09-14 20:43:42,You mean it,0,0,你说的真的吗？
170,3.72145E+18,53493238536,dyntischtennis,FALSE,1.80863E+16,2025-09-14 20:02:52,VAMOS! 🔥,1,0,加油！🔥
171,3.72151E+18,1541593394,kingfung0701,FALSE,1.78821E+16,2025-09-16 20:31:23,👏👏🔥🔥,0,0,👏👏🔥🔥
172,3.72151E+18,31279821882,xiaoen_725,FALSE,1.82887E+16,2025-09-16 17:11:12,樊振東🔥🔥🔥,1,0,樊振東🔥🔥🔥
173,3.72151E+18,60179612291,loki.tt.official,FALSE,1.80511E+16,2025-09-16 16:43:23,🔥🔥🔥,0,0,🔥🔥🔥
174,3.72151E+18,2008668292,kettylong_bags,FALSE,1.8083E+16,2025-09-15 18:02:38,Fan+Darko+Edward=Sieg für Saarbrücken 👏🔥🙌 Gratulation,1,0,范+达科+爱德华=萨尔布吕肯的胜利 👏🔥🙌 恭喜！
175,3.72151E+18,74961467438,helennong561,FALSE,1.80911E+16,2025-09-15 12:08:28,FZD 加油！,0,0,FZD 加油！
176,3.72151E+18,1789238426,cci.lee,FALSE,1.80433E+16,2025-09-15 10:50:01,Good job👏👏👏,0,0,干得好👏👏👏
177,3.72151E+18,10512568,kkkaya.c,FALSE,1.79459E+16,2025-09-15 09:12:30,FZD 🔥,0,0,FZD 🔥
178,3.72151E+18,1034726166,ironhide1485,FALSE,1.78492E+16,2025-09-15 06:22:35,O Dragão está acordando,1,1,龙正在苏醒。
179,3.72151E+18,75094364797,brightfeatherclearsky,FALSE,1.80903E+16,2025-09-15 01:25:07,Fan Zhendong is the best!,8,0,樊振东最棒了！
180,3.72151E+18,5883426752,shevalock,FALSE,1.8088E+16,2025-09-14 23:41:09,👏👏👏,2,0,👏👏👏
181,3.64682E+18,56656679536,susanzhu870,FALSE,1.80507E+16,2025-07-24 14:10:11,cheers!👏,0,0,干杯！👏
182,3.64682E+18,496941913,cindyfellow,FALSE,1.83562E+16,2025-07-05 21:01:34,期待樊振东🙌,0,0,期待樊振东🙌
183,3.64682E+18,8370266453,jessicav5v,FALSE,1.85151E+16,2025-06-29 21:26:21,🔥🔥🔥,0,0,🔥🔥🔥
184,3.64682E+18,8370266453,jessicav5v,FALSE,1.81236E+16,2025-06-29 21:26:11,🎉🎉🎉🎉,0,0,🎉🎉🎉🎉
185,3.64682E+18,8370266453,jessicav5v,FALSE,1.82814E+16,2025-06-29 21:25:55,👏👏👏,0,0,👏👏👏
186,3.64682E+18,8370266453,jessicav5v,FALSE,1.80704E+16,2025-06-29 21:25:34,❤️❤️❤️❤️,0,0,❤️❤️❤️❤️
187,3.64682E+18,8370266453,jessicav5v,FALSE,1.83359E+16,2025-06-29 21:25:25,💯💯💯💯,0,0,💯💯💯💯
188,3.64682E+18,54115386347,ykx0923,FALSE,1.79006E+16,2025-06-22 16:17:12,小胖加油 体验欧洲乒乓球氛围,0,0,小胖加油 体验欧洲乒乓球氛围
189,3.64682E+18,6795893093,skmars77,FALSE,1.83775E+16,2025-06-21 19:32:57,Looking forward to Fan Zhendong’s new season in Germany! What An Exciting Season🔥,0,0,期待樊振东在德国的新赛季！真是激动人心的一季🔥
190,3.64682E+18,177244888,ly_dxf,FALSE,1.80464E+16,2025-06-18 14:53:23,👏🏻,0,0,鼓掌👏
191,3.64682E+18,516169940,_haoyaz_,FALSE,1.80589E+16,2025-06-17 21:19:27,👏👏👏,0,0,👏👏👏
192,3.64682E+18,50372131660,niit88,FALSE,1.79546E+16,2025-06-16 18:07:06,❤️❤️,0,0,❤️❤️
193,3.64682E+18,1264094626,rennylin329,FALSE,1.78857E+16,2025-06-15 11:22:00,Could it be possible to let us know how to purchase tickets to watch FZD’s matches?,0,0,能否告知我们如何购买 FZD 比赛的门票？
194,3.64682E+18,44072511870,joeljoeljoel_chu,FALSE,1.79075E+16,2025-06-13 12:35:48,"@fcs_tischtennis 
Hopefully any news about FZD, there will be English translation, I believe his fans are over all the world and are excited about his matches in August, that will be very thoughtful of you doing this great favor to the fans, thank you a lot",2,0,希望关于FZD（范子卓）的消息能有英文翻译，我相信他的粉丝遍布世界各地，并且非常期待他在八月的比赛。如果能这样做，将是对粉丝们的一大善意，非常感谢你！
195,3.64682E+18,7282136115,takey_wu,FALSE,1.79359E+16,2025-06-11 18:48:45,樊振东加油❤️❤️❤️,0,0,樊振东加油❤️❤️❤️
196,3.64682E+18,71463907364,wuliba4,FALSE,1.80854E+16,2025-06-11 16:59:24,Fan Zhendong is our pride.,0,0,樊振东是我们的骄傲。
197,3.64682E+18,532680213,wong_hoitou,FALSE,1.78577E+16,2025-06-10 13:01:56,好想念樊振東呀,0,0,好想念樊振東呀
198,3.64682E+18,70127918628,binguonuo1,FALSE,1.79712E+16,2025-06-07 20:24:32,祝樊振东德甲顺利❤️永远祝福,0,0,祝樊振东德甲顺利❤️永远祝福
199,3.64682E+18,69775091561,liuqing20131215,FALSE,1.85011E+16,2025-06-07 09:19:52,Looking forward to see fan zhendong 😍😍😍,0,0,好期待看到樊振东 😍😍😍
200,3.64682E+18,5459387790,iiiyoochou,FALSE,1.79901E+16,2025-06-07 00:54:53,What a big surprise!!!Looks like I'm going on a trip.🙌,0,0,哇，真是个大惊喜！！！看来我要去旅行了。🙌
201,3.64682E+18,7383073590,maoam0122,FALSE,1.80382E+16,2025-06-06 23:09:25,Can’t wait!,0,0,迫不及待了！
202,3.64682E+18,70112930173,zhuyixuan1105,FALSE,1.80111E+16,2025-06-06 16:30:06,樊振东无疑是现役最厉害的男子乒乓球远动员！❤️萨尔肯准备一下可以升级了👏,0,0,樊振东无疑是现役最厉害的男子乒乓球远动员！❤️萨尔肯准备一下可以升级了👏
203,3.64682E+18,7545941273,joliechen2018,FALSE,1.81826E+16,2025-06-05 23:53:19,首图做得真好看 真宠爱😍,0,0,首图做得真好看 真宠爱😍
204,3.64682E+18,46597291,andrea_tina,FALSE,1.85114E+16,2025-06-05 19:36:15,👏👏👏🔥🔥🔥,0,0,👏👏👏🔥🔥🔥
205,3.64682E+18,1818689523,lovevicfsfy,FALSE,1.80619E+16,2025-06-05 17:45:29,I hope Fan Zhendong can have an interesting German adventure,0,0,我希望樊振东能在德国度过一段有趣的旅程。
206,3.64682E+18,7359540849,zitingdeng,FALSE,1.799E+16,2025-06-05 17:10:09,🙌🙌期待！！！！我要去德国看球赛了！,0,0,🙌🙌期待！！！！我要去德国看球赛了！
207,3.64682E+18,68716992233,yypluminousry,FALSE,1.78956E+16,2025-06-05 15:44:24,萨尔布吕肯要碾压德国了😮,0,0,萨尔布吕肯要碾压德国了😮
208,3.64682E+18,73296203593,daotiankongzhiwai,FALSE,1.80313E+16,2025-06-05 14:07:03,see u. fzd.👏,0,0,回头见。发自内心。👏
209,3.64682E+18,1612213928,meronwinv,FALSE,1.79505E+16,2025-06-05 11:02:59,樊振东！樊振东！樊振东！我要球衣我要球衣❤️😂,0,0,樊振东！樊振东！樊振东！我要球衣我要球衣❤️😂
210,3.64682E+18,67874707381,xixi8636la,FALSE,1.80697E+16,2025-06-05 10:00:06,i expect yours performance😍,0,0,我期待你的表现😍
211,3.64682E+18,67874707381,xixi8636la,FALSE,1.79068E+16,2025-06-05 09:59:40,congrats!,0,0,恭喜！
212,3.64682E+18,67874707381,xixi8636la,FALSE,1.79144E+16,2025-06-05 09:59:34,❤️❤️❤️👏👏👏,0,0,❤️❤️❤️👏👏👏
213,3.64682E+18,5748355875,kkris_lilee,FALSE,1.80784E+16,2025-06-05 09:54:15,我來啦，我來啦。我來支持我家東東了,0,0,我來啦，我來啦。我來支持我家東東了
214,3.64682E+18,62113158351,langxiaoxiao13,FALSE,1.80496E+16,2025-06-05 08:35:11,👏👏👏👏👏,0,0,👏👏👏👏👏
215,3.64682E+18,54490015820,an759451434,FALSE,1.807E+16,2025-06-05 01:19:32,俱乐部的球衣也做一些小朋友的尺寸吧 拜托,0,0,俱乐部的球衣也做一些小朋友的尺寸吧 拜托
216,3.64682E+18,73058039415,cherish_d0122,FALSE,1.79319E+16,2025-06-04 22:41:37,can't wait😍😍,0,0,迫不及待了😍😍
217,3.64682E+18,69768796572,bieguanwo187,FALSE,1.83575E+16,2025-06-04 22:22:02,耶耶耶好！！,0,0,耶耶耶好！！
218,3.64682E+18,69790005468,peony.rao,FALSE,1.80246E+16,2025-06-04 22:06:00,🙌Legend！,2,0,绝了！
219,3.64682E+18,49938438119,admiralthrawn83,FALSE,1.80668E+16,2025-06-04 21:17:16,"Freut mich für Saarbrücken, jetzt habt ihr auch einen Gidsel. Grüße vom Handball 👏",0,0,为萨尔布吕肯感到高兴，现在你们也有“人质”了。手球队致以问候 👏
220,3.64682E+18,1541593394,kingfung0701,FALSE,1.85066E+16,2025-06-04 21:13:20,Good👏👏👏🔥🔥🔥,0,0,太棒了👏👏👏🔥🔥🔥
221,3.64682E+18,2892876127,zjianing00,FALSE,1.80589E+16,2025-06-04 20:46:20,👏🔥,0,0,掌声👏，火爆🔥！
222,3.64682E+18,4506866164,llchuochuo,FALSE,1.78591E+16,2025-06-04 20:39:50,Can’t wait to see Fan’s back!,0,0,迫不及待想看到Fan回归了！
223,3.64682E+18,60039837269,luckydear809,FALSE,1.80827E+16,2025-06-04 19:36:34,👏👏👏hope to see his match soon,0,0,👏👏👏希望早日看到他的比赛！
224,3.64682E+18,3193750230,ashley__hou,FALSE,1.81969E+16,2025-06-04 18:42:22,❤️❤️FZD❤️❤️,0,0,❤️❤️FZD❤️❤️
225,3.64682E+18,2477240263,carolmly,FALSE,1.80565E+16,2025-06-04 17:52:30,"Can't wait to see Fan Zhendong, I'm starting to save money for a trip to Germany to watch the matches, hope I can get the tickets given the popularity 😂",3,0,真期待看到樊振东，我开始攒钱准备去德国看比赛了，希望能在这么火爆的情况下抢到票😂
226,3.64682E+18,4105500636,dgjsjsksks,FALSE,1.80706E+16,2025-06-04 17:42:51,a little jealousy 😂👏👏👏 can’t wait to fanzhendong,1,0,有点嫉妒😂👏👏👏 迫不及待想看樊振东了
227,3.64682E+18,61179202440,gocathy.2023,FALSE,1.85022E+16,2025-06-04 17:40:04,Will you post in both German and English in the future？🙏 Please,6,0,未来会同时发布德语和英语版本吗？🙏 请
228,3.64682E+18,68752763151,wawb691130,FALSE,1.7884E+16,2025-06-04 17:39:47,期待ing,0,0,期待ing
229,3.64682E+18,54490015820,an759451434,FALSE,1.80507E+16,2025-06-04 17:30:52,俱乐部经理你好 中国网友们希望您能转告一下当地文旅 提前做好接待配套工作 酒店特色服务抓紧做起来 相关部门尽量学点中文 就给你们的时间不多了 东哥打比赛期间正值孩子们放暑假 你们要知道 陪孩子去看樊振东打球 是需要监护人一起去的 可能不止一个监护人陪着 中国人的思维是去都去了 一定会想要做好多事情的 品尝美食 参观当地旅游景点 参观大学 学习一些乒乓球知识等等,1,0,俱乐部经理你好 中国网友们希望您能转告一下当地文旅 提前做好接待配套工作 酒店特色服务抓紧做起来 相关部门尽量学点中文 就给你们的时间不多了 东哥打比赛期间正值孩子们放暑假 你们要知道 陪孩子去看樊振东打球 是需要监护人一起去的 可能不止一个监护人陪着 中国人的思维是去都去了 一定会想要做好多事情的 品尝美食 参观当地旅游景点 参观大学 学习一些乒乓球知识等等
230,3.64682E+18,54490015820,an759451434,FALSE,1.80536E+16,2025-06-04 17:19:43,东哥去贵俱乐部打球这件事 在中国各大媒体已经报道了 球迷们都疯了😂 全都在关注德国的萨尔布吕肯 关注德甲 关注当地美食和旅游,1,0,东哥去贵俱乐部打球这件事 在中国各大媒体已经报道了 球迷们都疯了😂 全都在关注德国的萨尔布吕肯 关注德甲 关注当地美食和旅游
231,3.64682E+18,54490015820,an759451434,FALSE,1.80914E+16,2025-06-04 17:11:50,俱乐部能把海报  队服等等周边多做点吗 想要买,0,0,俱乐部能把海报  队服等等周边多做点吗 想要买
232,3.64682E+18,54490015820,an759451434,FALSE,1.7957E+16,2025-06-04 17:10:24,东哥加油 感谢俱乐部 经理 有机会来北京 请你吃饭,0,0,东哥加油 感谢俱乐部 经理 有机会来北京 请你吃饭
233,3.64682E+18,57019614784,crescepianopiano,FALSE,1.79625E+16,2025-06-04 16:08:27,Buon lavoro! Buon gioco！Buon viaggio！🏓️,0,0,工作顺利！玩得开心！旅途愉快！🏓
234,3.64682E+18,1388935618,tracy.liu_zhenru,FALSE,1.81578E+16,2025-06-04 16:01:32,东哥，期待系德国睇你比赛，加油！🫶🔥👏,0,0,东哥，期待系德国睇你比赛，加油！🫶🔥👏
235,3.64682E+18,266563074,hil_rup,FALSE,1.85093E+16,2025-06-04 15:52:24,Can’t wait to see Dong Dong’s match!😍,9,0,迫不及待想看懂懂的比赛了！😍
236,3.64682E+18,2301105558,cameroncantcash,FALSE,1.79323E+16,2025-06-04 15:51:45,Yoa mit dem Team ist 1. In der ttbl schon fast free run,0,0,约阿和团队是第一名，在ttbl联赛中几乎已经全速前进。
237,3.64682E+18,52167269889,sunny_qing1107,FALSE,1.8082E+16,2025-06-04 15:35:40,🙌🙌🙌🙌,1,0,🙌🙌🙌🙌
238,3.64682E+18,53610285974,bingyan_123,FALSE,1.80688E+16,2025-06-04 15:20:21,FZD🔥,1,0,法兹德 🔥
239,3.64682E+18,61557394872,jammy.166,FALSE,1.79493E+16,2025-06-04 15:16:27,We love table tennis，we love Fan Zhendong😍😍😍,3,1,我们热爱乒乓球，我们热爱樊振东😍😍😍
240,3.64682E+18,70440645484,mem.o2561,FALSE,1.79571E+16,2025-06-04 15:11:49,👏👏,1,0,👏👏
241,3.64682E+18,70151963993,dyyy0122,FALSE,1.80954E+16,2025-06-04 14:49:52,👏🔥,1,0,太棒了！🔥
242,3.64682E+18,73982730175,wangwang5791,FALSE,1.80696E+16,2025-06-04 14:12:35,樊振东，赛场见❤️❤️,0,0,樊振东，赛场见❤️❤️
243,3.64682E+18,43543719892,nusyma_,FALSE,1.79684E+16,2025-06-04 14:08:12,Unfassbar!!!❤️东东呀❤️,2,0,难以置信！！！❤️东东呀❤️
244,3.64682E+18,5738053861,cindy007006,FALSE,1.79431E+16,2025-06-04 13:58:33,💙💙💙,0,0,💙💙💙
245,3.64682E+18,52168360478,houhouhou_sl,FALSE,1.7913E+16,2025-06-04 13:31:48,🔥🔥🔥🔥🔥🔥,0,0,🔥🔥🔥🔥🔥🔥
246,3.64682E+18,70185488210,sophiew7870,FALSE,1.78617E+16,2025-06-04 13:27:34,How can we buy FZD’s team jersey?,5,1,我们怎么才能买到FZD战队的队服？
247,3.64682E+18,5707709115,lalalimie,FALSE,1.8067E+16,2025-06-04 12:58:06,So excited,3,0,好激动！
248,3.64682E+18,63227333766,scapegrace2017,FALSE,1.78822E+16,2025-06-04 12:46:57,so proud of you👏👏👏👏,1,0,为你感到骄傲👏👏👏👏
249,3.64682E+18,1336487690,itshelga0919,FALSE,1.79352E+16,2025-06-04 12:38:11,amazing😍,1,0,太棒了😍
250,3.64682E+18,64820027865,zzzz_ft1,FALSE,1.78479E+16,2025-06-04 12:34:17,😍樊振东,2,0,😍樊振东
251,3.64682E+18,70400680761,sophie.weiwei,FALSE,1.85168E+16,2025-06-04 12:30:27,加油！！🔥😍👏,0,0,加油！！🔥😍👏
252,3.64682E+18,54510459274,amberhu54,FALSE,1.81648E+16,2025-06-04 12:24:12,😍😍😍,0,0,哇，太棒了！
253,3.64682E+18,3949625400,rachel_otr,FALSE,1.80385E+16,2025-06-04 12:18:30,樊振东😍😍😍👏👏👏crazy for you🔥🔥,3,0,樊振东😍😍😍👏👏👏 为你疯狂🔥🔥
254,3.64682E+18,70324738954,janelynn1227,FALSE,1.82929E+16,2025-06-04 12:15:22,May I know the schedule? I plan to make my trip to see his match🥰,4,1,请问比赛时间表是什么？我计划去现场看他的比赛🥰
255,3.64682E+18,70149205126,yurongrong01,FALSE,1.81949E+16,2025-06-04 12:14:47,Fan,0,0,粉丝
256,3.64682E+18,70324738954,janelynn1227,FALSE,1.78652E+16,2025-06-04 12:14:24,Fan zhendong 🥰🥰🥰,0,0,樊振东 🥰🥰🥰
257,3.64682E+18,70149205126,yurongrong01,FALSE,1.8007E+16,2025-06-04 12:13:07,I can't wait to watch his play😍😍😍,0,0,我太期待看他的戏剧了😍😍😍
258,3.64682E+18,41373295999,mayday_eva,FALSE,1.80897E+16,2025-06-04 12:10:14,can't wait！👏👏FZD ！,0,0,迫不及待啦！👏👏 飞智达！
259,3.64682E+18,1375094795,cathiez84,FALSE,1.80825E+16,2025-06-04 11:51:40,樊振东🔥🔥🔥,1,0,樊振东🔥🔥🔥
260,3.64682E+18,1375094795,cathiez84,FALSE,1.80875E+16,2025-06-04 11:51:34,太期待了😍😍😍,0,0,太期待了😍😍😍
261,3.64682E+18,8290371734,melodywoo_xx,FALSE,1.80106E+16,2025-06-04 11:49:34,They need to urgently build a bigger stadium 😂,2,0,他们急需建一个更大的体育场😂
262,3.64682E+18,74819829315,crfx0804,FALSE,1.80563E+16,2025-06-04 11:38:43,期待樊振东❤️❤️❤️,0,0,期待樊振东❤️❤️❤️
263,3.64682E+18,6153162075,kali_zeng,FALSE,1.80706E+16,2025-06-04 11:38:21,"@fanzhendong9248 Please enjoy your time ,enjoy your game, sincerely thanks for you keep going in tennis world 🫶🫶",0,0,@范振东9248 请享受你的时光，享受你的比赛，由衷感谢你坚持在网球世界里 🫶🫶
264,3.64682E+18,69774707704,bellaliu527,FALSE,1.80823E+16,2025-06-04 11:35:23,期待樊振东！！重返国际赛场,0,0,期待樊振东！！重返国际赛场
265,3.64682E+18,57484646694,ffrain108,FALSE,1.80723E+16,2025-06-04 11:15:32,Cannot wait to watch the matches 🎉🎉🎉,0,0,迫不及待想看比赛了 🎉🎉🎉
266,3.64682E+18,1058221039,youchincyan,FALSE,1.80817E+16,2025-06-04 11:12:26,👏樊振东,0,0,👏樊振东
267,3.64682E+18,58717850393,shencaijingcookieann,FALSE,1.81204E+16,2025-06-04 11:06:48,好的好的知道啦😎萨尔布吕肯是吧？我会去的,0,0,好的好的知道啦😎萨尔布吕肯是吧？我会去的
268,3.64682E+18,62594252934,sandyzhang2010,FALSE,1.80532E+16,2025-06-04 10:53:26,We can't wait to watch FZD's game in Germany Club.,0,0,我们迫不及待地想在德国俱乐部观看FZD的比赛了。
269,3.64682E+18,69780922839,joycenan9,FALSE,1.80615E+16,2025-06-04 10:43:02,很开心，我也是要追德甲的人了，必胜呀，祝樊振东欧洲冒险之旅一切顺利💙,12,0,很开心，我也是要追德甲的人了，必胜呀，祝樊振东欧洲冒险之旅一切顺利💙
270,3.64682E+18,69780922839,joycenan9,FALSE,1.80405E+16,2025-06-04 10:40:23,👏👏👏🔥🔥🔥,0,0,👏👏👏🔥🔥🔥
